user_id,signup_date,first_asset_class,acquisition_channel
13578675,2025-11-19 00:00:00,crypto,Paid Ads
12904724,2025-04-10 00:00:00,,Paid Ads
12858502,2025-04-01 00:00:00,crypto,Organic
13589203,2025-11-23 00:00:00,,Paid Ads
13008732,2025-05-05 00:00:00,crypto,Paid Ads
12957124,2025-04-22 00:00:00,crypto,Direct Content
13013941,2025-05-06 00:00:00,,Organic
13449361,2025-10-10 00:00:00,,Paid Ads
12958373,2025-04-22 00:00:00,,Paid Ads
13188539,2025-06-23 00:00:00,,Organic
12905808,2025-04-11 00:00:00,,Paid Ads
12671219,2025-01-16 00:00:00,,Referral
13036814,2025-05-12 00:00:00,crypto,Organic
12650982,2025-01-05 00:00:00,,Paid Ads
13067985,2025-05-20 00:00:00,,Organic
13337175,2025-08-19 00:00:00,crypto,Referral
13433149,2025-10-05 00:00:00,,Paid Ads
12976161,2025-04-26 00:00:00,,Paid Ads
12842000,2025-03-25 00:00:00,,Organic
13619851,2025-12-08 00:00:00,,Organic
13606996,2025-12-01 00:00:00,crypto,Paid Ads
13606195,2025-12-01 00:00:00,,Organic
12752557,2025-02-17 00:00:00,,Paid Ads
13443342,2025-10-08 00:00:00,crypto,Paid Ads
13361430,2025-09-02 00:00:00,,Organic
13262651,2025-07-19 00:00:00,,Organic
13541073,2025-11-04 00:00:00,gold,Organic
13614888,2025-12-05 00:00:00,,Organic
13319364,2025-08-09 00:00:00,,Organic
12911889,2025-04-12 00:00:00,crypto,Paid Ads
13289344,2025-07-27 00:00:00,crypto,Organic
13584942,2025-11-21 00:00:00,,Paid Ads
13421817,2025-10-02 00:00:00,,Paid Ads
13049060,2025-05-14 00:00:00,,Organic
12864083,2025-04-02 00:00:00,,Paid Ads
12768154,2025-02-22 00:00:00,,Paid Ads
12890432,2025-04-08 00:00:00,,Paid Ads
13365885,2025-09-05 00:00:00,crypto,Paid Ads
13401119,2025-09-24 00:00:00,,Paid Ads
12647869,2025-01-04 00:00:00,crypto,Paid Ads
13434118,2025-10-06 00:00:00,,Paid Ads
13104286,2025-05-29 00:00:00,,Paid Ads
13400876,2025-09-24 00:00:00,,Investment Club
12886008,2025-04-07 00:00:00,,Organic
13195819,2025-06-26 00:00:00,,Organic
13466156,2025-10-14 00:00:00,,Organic
13468830,2025-10-14 00:00:00,,Organic
13087681,2025-05-25 00:00:00,crypto,Paid Ads
13562984,2025-11-12 00:00:00,,Organic
13487894,2025-10-19 00:00:00,,Paid Ads
13172728,2025-06-18 00:00:00,crypto,Organic
12773208,2025-02-23 00:00:00,,Organic
12786053,2025-02-28 00:00:00,,Organic
12935641,2025-04-17 00:00:00,,Referral
12875267,2025-04-05 00:00:00,,Paid Ads
13564427,2025-11-13 00:00:00,,Paid Ads
13662110,2025-12-28 00:00:00,,Organic
13495804,2025-10-21 00:00:00,,Organic
13316586,2025-08-08 00:00:00,gss,Paid Ads
13358039,2025-08-31 00:00:00,,Paid Ads
13307095,2025-08-03 00:00:00,,Organic
13642990,2025-12-20 00:00:00,,Organic
13189051,2025-06-24 00:00:00,,Organic
13275520,2025-07-23 00:00:00,,Paid Ads
13162490,2025-06-14 00:00:00,,Organic
13550238,2025-11-07 00:00:00,,Paid Ads
13183442,2025-06-21 00:00:00,,Organic
13453686,2025-10-11 00:00:00,crypto,Paid Ads
12888893,2025-04-08 00:00:00,crypto,Paid Ads
13022106,2025-05-08 00:00:00,,Organic
13659996,2025-12-27 00:00:00,,Paid Ads
12828745,2025-03-19 00:00:00,,Paid Ads
12908103,2025-04-11 00:00:00,crypto,Organic
13062527,2025-05-18 00:00:00,,Organic
13026573,2025-05-09 00:00:00,,Organic
12729170,2025-02-08 00:00:00,,Paid Ads
12898688,2025-04-09 00:00:00,gss,Paid Ads
13301283,2025-07-31 00:00:00,crypto,Referral
12697340,2025-01-29 00:00:00,crypto,Organic
13475569,2025-10-16 00:00:00,,Paid Ads
13264788,2025-07-19 00:00:00,,Paid Ads
13172873,2025-06-18 00:00:00,,Paid Ads
12741183,2025-02-13 00:00:00,,Organic
13636534,2025-12-16 00:00:00,,Organic
12721422,2025-02-05 00:00:00,,Organic
12729719,2025-02-08 00:00:00,,Organic
13401621,2025-09-24 00:00:00,,Organic
12953527,2025-04-21 00:00:00,,Organic
13512937,2025-10-26 00:00:00,,Organic
13425518,2025-10-03 00:00:00,,Referral
13369323,2025-09-07 00:00:00,,Organic
12706948,2025-02-01 00:00:00,,Organic
12694663,2025-01-27 00:00:00,,Referral
13279302,2025-07-24 00:00:00,gss,Paid Ads
13652108,2025-12-24 00:00:00,crypto,Paid Ads
12819175,2025-03-15 00:00:00,crypto,Paid Ads
13458333,2025-10-12 00:00:00,crypto,Paid Ads
13452513,2025-10-10 00:00:00,,Organic
12925479,2025-04-15 00:00:00,,Organic
12788355,2025-03-01 00:00:00,,Paid Ads
13520905,2025-10-29 00:00:00,,Paid Ads
13214502,2025-07-03 00:00:00,,Organic
12822766,2025-03-16 00:00:00,,Organic
13407080,2025-09-27 00:00:00,,Organic
12990431,2025-04-29 00:00:00,crypto,Others
13589738,2025-11-23 00:00:00,,Paid Ads
13255477,2025-07-17 00:00:00,,Organic
12731288,2025-02-09 00:00:00,crypto,Paid Ads
13271379,2025-07-21 00:00:00,,Organic
13304724,2025-08-02 00:00:00,,Organic
13462296,2025-10-13 00:00:00,gold,B2B
13566536,2025-11-14 00:00:00,,Paid Ads
13233774,2025-07-11 00:00:00,crypto,Paid Ads
12808631,2025-03-10 00:00:00,,Organic
13245105,2025-07-14 00:00:00,,Organic
12865401,2025-04-02 00:00:00,gold,Paid Ads
13174785,2025-06-18 00:00:00,,Paid Ads
13390641,2025-09-19 00:00:00,,Organic
13358527,2025-08-31 00:00:00,crypto,Organic
13178872,2025-06-20 00:00:00,,Referral
13144151,2025-06-09 00:00:00,mfund,Paid Ads
13447231,2025-10-09 00:00:00,,Referral
12926136,2025-04-15 00:00:00,,Paid Ads
13449263,2025-10-09 00:00:00,,Paid Ads
13187937,2025-06-23 00:00:00,,Organic
12863392,2025-04-02 00:00:00,crypto,Referral
12805099,2025-03-08 00:00:00,,Organic
12675771,2025-01-18 00:00:00,,Organic
13021305,2025-05-08 00:00:00,,Paid Ads
12728807,2025-02-08 00:00:00,gss,Organic
13271877,2025-07-22 00:00:00,,Paid Ads
13093113,2025-05-26 00:00:00,,Paid Ads
12731420,2025-02-09 00:00:00,,Paid Ads
13132475,2025-06-06 00:00:00,,Organic
13053923,2025-05-16 00:00:00,,Organic
13083152,2025-05-24 00:00:00,,Investment Club
13312415,2025-08-05 00:00:00,crypto,Paid Ads
12844412,2025-03-26 00:00:00,,Paid Ads
13319725,2025-08-09 00:00:00,,Organic
13183375,2025-06-21 00:00:00,,Organic
13069812,2025-05-21 00:00:00,,Paid Ads
13370721,2025-09-08 00:00:00,gss,Organic
13260064,2025-07-18 00:00:00,,Paid Ads
13228811,2025-07-09 00:00:00,,Paid Ads
12694146,2025-01-27 00:00:00,,Referral
12883524,2025-04-07 00:00:00,,Organic
12794843,2025-03-04 00:00:00,,Organic
13651462,2025-12-24 00:00:00,,Organic
13049689,2025-05-15 00:00:00,,Paid Ads
13378539,2025-09-13 00:00:00,,Organic
13274749,2025-07-22 00:00:00,,Paid Ads
13169919,2025-06-17 00:00:00,,Organic
13506335,2025-10-24 00:00:00,,Paid Ads
13615914,2025-12-06 00:00:00,,Organic
13440343,2025-10-07 00:00:00,crypto,Organic
12859119,2025-04-01 00:00:00,,Paid Ads
12643673,2025-01-02 00:00:00,,Referral
13452629,2025-10-10 00:00:00,crypto,Paid Ads
13612072,2025-12-04 00:00:00,,Organic
12834862,2025-03-22 00:00:00,crypto,Referral
12798040,2025-03-05 00:00:00,gold,Paid Ads
13324811,2025-08-12 00:00:00,,Paid Ads
12650857,2025-01-05 00:00:00,,Organic
13029544,2025-05-10 00:00:00,,Organic
13271639,2025-07-21 00:00:00,crypto,Paid Ads
12892361,2025-04-08 00:00:00,,Paid Ads
12855252,2025-03-30 00:00:00,,Organic
12952829,2025-04-21 00:00:00,gold,Organic
12798496,2025-03-05 00:00:00,crypto,Paid Ads
13545122,2025-11-06 00:00:00,,Organic
13172891,2025-06-18 00:00:00,,Organic
12674589,2025-01-18 00:00:00,crypto,Paid Ads
13321165,2025-08-10 00:00:00,,Paid Ads
12711447,2025-02-02 00:00:00,,Referral
12775359,2025-02-24 00:00:00,,Organic
12847507,2025-03-27 00:00:00,,Organic
12835644,2025-03-22 00:00:00,crypto,Paid Ads
13146638,2025-06-09 00:00:00,,Paid Ads
13548649,2025-11-07 00:00:00,crypto,Organic
13150427,2025-06-10 00:00:00,,Organic
12738512,2025-02-11 00:00:00,,B2B
12769673,2025-02-22 00:00:00,,Paid Ads
13184296,2025-06-22 00:00:00,,Organic
12731560,2025-02-09 00:00:00,,Organic
13364823,2025-09-04 00:00:00,gss,Others
12712878,2025-02-02 00:00:00,,Organic
13286083,2025-07-26 00:00:00,crypto,Paid Ads
13484424,2025-10-18 00:00:00,,Organic
12837968,2025-03-23 00:00:00,,Referral
12859284,2025-04-01 00:00:00,crypto,Organic
13506118,2025-10-24 00:00:00,,Paid Ads
12892085,2025-04-08 00:00:00,,Organic
13113188,2025-06-01 00:00:00,crypto,Paid Ads
13264326,2025-07-19 00:00:00,,Paid Ads
13321456,2025-08-10 00:00:00,,Organic
13475184,2025-10-16 00:00:00,,Paid Ads
13608978,2025-12-02 00:00:00,,Organic
13310865,2025-08-05 00:00:00,,Organic
13143618,2025-06-09 00:00:00,,Organic
13023798,2025-05-09 00:00:00,crypto,Paid Ads
13040166,2025-05-13 00:00:00,crypto,Paid Ads
13162945,2025-06-14 00:00:00,,Organic
13060443,2025-05-18 00:00:00,,Organic
13200798,2025-06-28 00:00:00,,Organic
12666392,2025-01-14 00:00:00,,Organic
13436893,2025-10-06 00:00:00,crypto,Organic
13380731,2025-09-14 00:00:00,,Organic
13503480,2025-10-23 00:00:00,,Paid Ads
13577903,2025-11-18 00:00:00,,Paid Ads
13158555,2025-06-13 00:00:00,,Organic
13170150,2025-06-17 00:00:00,,Paid Ads
12759087,2025-02-19 00:00:00,,Paid Ads
13332659,2025-08-16 00:00:00,gold,Paid Ads
13228895,2025-07-09 00:00:00,,Organic
12993228,2025-04-30 00:00:00,crypto,Paid Ads
13429958,2025-10-05 00:00:00,,Organic
12830648,2025-03-20 00:00:00,,Organic
12762355,2025-02-21 00:00:00,crypto,Paid Ads
12946229,2025-04-20 00:00:00,,Paid Ads
13482220,2025-10-17 00:00:00,,Organic
12694093,2025-01-27 00:00:00,,Influencers
13221291,2025-07-06 00:00:00,,Organic
13360628,2025-09-01 00:00:00,,Paid Ads
12785338,2025-02-28 00:00:00,crypto,Referral
13460742,2025-10-12 00:00:00,,Paid Ads
13654195,2025-12-25 00:00:00,crypto,Paid Ads
13003273,2025-05-03 00:00:00,crypto,Paid Ads
13122297,2025-06-03 00:00:00,,Organic
13213888,2025-07-03 00:00:00,,Organic
12863343,2025-04-02 00:00:00,crypto,Paid Ads
12715769,2025-02-03 00:00:00,crypto,Organic
13480993,2025-10-17 00:00:00,,Organic
13189714,2025-06-24 00:00:00,,Organic
12807188,2025-03-09 00:00:00,,Paid Ads
13295406,2025-07-29 00:00:00,,Organic
13598363,2025-11-27 00:00:00,gold,Organic
13330369,2025-08-15 00:00:00,,Paid Ads
12831730,2025-03-20 00:00:00,,Referral
12755561,2025-02-18 00:00:00,,Paid Ads
12936489,2025-04-17 00:00:00,,Paid Ads
13575461,2025-11-17 00:00:00,,Paid Ads
13368612,2025-09-07 00:00:00,crypto,Organic
13176265,2025-06-19 00:00:00,,Organic
12889363,2025-04-08 00:00:00,,Paid Ads
12943144,2025-04-19 00:00:00,,Paid Ads
13281411,2025-07-24 00:00:00,,Paid Ads
13162657,2025-06-14 00:00:00,,Organic
13006247,2025-05-04 00:00:00,,Organic
12948113,2025-04-20 00:00:00,,Organic
13255228,2025-07-17 00:00:00,crypto,Paid Ads
13189269,2025-06-24 00:00:00,gss,Paid Ads
13409014,2025-09-27 00:00:00,,Organic
13223421,2025-07-07 00:00:00,,Paid Ads
12983698,2025-04-27 00:00:00,crypto,Paid Ads
12669493,2025-01-15 00:00:00,,Paid Ads
12643742,2025-01-02 00:00:00,,Paid Ads
12993511,2025-04-30 00:00:00,,Organic
12998872,2025-05-02 00:00:00,,Paid Ads
13486244,2025-10-18 00:00:00,,Referral
13344382,2025-08-23 00:00:00,,Paid Ads
12927544,2025-04-16 00:00:00,,Paid Ads
12693999,2025-01-27 00:00:00,,Paid Ads
13350304,2025-08-26 00:00:00,,Paid Ads
12723277,2025-02-06 00:00:00,,Paid Ads
12944588,2025-04-19 00:00:00,,Organic
12783378,2025-02-27 00:00:00,,Organic
12679071,2025-01-20 00:00:00,,Organic
12746728,2025-02-15 00:00:00,gss,Influencers
12835396,2025-03-22 00:00:00,,Paid Ads
13481257,2025-10-17 00:00:00,crypto,Organic
13312081,2025-08-05 00:00:00,,Paid Ads
13055553,2025-05-16 00:00:00,,Paid Ads
12848706,2025-03-28 00:00:00,,Paid Ads
12883224,2025-04-06 00:00:00,,Others
13361468,2025-09-02 00:00:00,,Organic
13165649,2025-06-15 00:00:00,crypto,Referral
13663881,2025-12-28 00:00:00,gss,Organic
13657433,2025-12-26 00:00:00,,Direct Content
13344691,2025-08-23 00:00:00,,Paid Ads
13376963,2025-09-12 00:00:00,,Organic
12696976,2025-01-28 00:00:00,gss,Organic
12869931,2025-04-03 00:00:00,crypto,Organic
13035891,2025-05-12 00:00:00,,Organic
13436337,2025-10-06 00:00:00,,B2B
13242841,2025-07-14 00:00:00,,Referral
13304921,2025-08-02 00:00:00,gold,Paid Ads
13079746,2025-05-23 00:00:00,,Paid Ads
13270548,2025-07-21 00:00:00,,Organic
13656306,2025-12-26 00:00:00,,Organic
12907821,2025-04-11 00:00:00,,Organic
12794884,2025-03-04 00:00:00,,Paid Ads
13159841,2025-06-13 00:00:00,,Paid Ads
13484727,2025-10-18 00:00:00,,Organic
13374755,2025-09-11 00:00:00,,Referral
13463424,2025-10-13 00:00:00,,Referral
13497609,2025-10-21 00:00:00,crypto,Organic
13053477,2025-05-16 00:00:00,,Paid Ads
13364445,2025-09-04 00:00:00,,Organic
13223585,2025-07-07 00:00:00,,Paid Ads
13399076,2025-09-23 00:00:00,,Paid Ads
13521376,2025-10-29 00:00:00,,Referral
12645045,2025-01-02 00:00:00,,Organic
13463132,2025-10-13 00:00:00,,Organic
12901078,2025-04-10 00:00:00,,Referral
13552390,2025-11-08 00:00:00,crypto,Paid Ads
13473821,2025-10-15 00:00:00,crypto,Organic
13421934,2025-10-02 00:00:00,crypto,Investment Club
13634277,2025-12-15 00:00:00,,Paid Ads
13295886,2025-07-29 00:00:00,gold,Referral
12868625,2025-04-03 00:00:00,crypto,Referral
13356856,2025-08-30 00:00:00,,Paid Ads
13159490,2025-06-13 00:00:00,,Paid Ads
13256999,2025-07-17 00:00:00,,Investment Club
13042122,2025-05-13 00:00:00,,Organic
13171684,2025-06-17 00:00:00,,Referral
12921346,2025-04-14 00:00:00,gold,Organic
12957569,2025-04-22 00:00:00,,Organic
13219403,2025-07-05 00:00:00,,Paid Ads
13195863,2025-06-26 00:00:00,,Organic
13035311,2025-05-11 00:00:00,,Organic
12773244,2025-02-23 00:00:00,,Paid Ads
12950843,2025-04-21 00:00:00,,Organic
12899409,2025-04-10 00:00:00,,Organic
13432833,2025-10-05 00:00:00,,Paid Ads
12902108,2025-04-10 00:00:00,crypto,Paid Ads
13379820,2025-09-14 00:00:00,gold,Organic
12821333,2025-03-16 00:00:00,,Organic
13497087,2025-10-21 00:00:00,,Organic
12763325,2025-02-21 00:00:00,,Organic
13502196,2025-10-23 00:00:00,,Organic
13185200,2025-06-22 00:00:00,,Paid Ads
13315263,2025-08-07 00:00:00,,Organic
12991615,2025-04-30 00:00:00,crypto,Paid Ads
12818171,2025-03-14 00:00:00,,Paid Ads
12737362,2025-02-11 00:00:00,,Organic
12815091,2025-03-13 00:00:00,crypto,Organic
12752335,2025-02-17 00:00:00,crypto,Organic
12707231,2025-02-01 00:00:00,,Organic
12738121,2025-02-11 00:00:00,,Organic
13556653,2025-11-10 00:00:00,,Paid Ads
13280598,2025-07-24 00:00:00,,Organic
13065025,2025-05-19 00:00:00,,Organic
12948545,2025-04-20 00:00:00,,Paid Ads
13195869,2025-06-26 00:00:00,gss,Organic
13107772,2025-05-30 00:00:00,,Paid Ads
13162312,2025-06-14 00:00:00,,Organic
12643080,2025-01-01 00:00:00,,Organic
12741531,2025-02-13 00:00:00,,Social Media
13424304,2025-10-03 00:00:00,crypto,Organic
13650425,2025-12-23 00:00:00,,Paid Ads
13089660,2025-05-26 00:00:00,crypto,Paid Ads
13279905,2025-07-24 00:00:00,,Paid Ads
13389074,2025-09-18 00:00:00,,Organic
12901228,2025-04-10 00:00:00,,Organic
12996923,2025-05-01 00:00:00,gold,Referral
12754250,2025-02-18 00:00:00,,Paid Ads
13468097,2025-10-14 00:00:00,,Paid Ads
13070410,2025-05-21 00:00:00,,Organic
13649327,2025-12-23 00:00:00,,Organic
12677667,2025-01-19 00:00:00,,Paid Ads
13213975,2025-07-03 00:00:00,crypto,Paid Ads
13196821,2025-06-26 00:00:00,,Paid Ads
12739547,2025-02-12 00:00:00,crypto,Paid Ads
12962228,2025-04-23 00:00:00,,Organic
13453404,2025-10-11 00:00:00,,Paid Ads
12769920,2025-02-22 00:00:00,,Organic
12887214,2025-04-07 00:00:00,,Organic
13024891,2025-05-09 00:00:00,,Organic
13470426,2025-10-14 00:00:00,,Organic
13432695,2025-10-05 00:00:00,,Organic
13538749,2025-11-03 00:00:00,,Organic
12987515,2025-04-29 00:00:00,,Organic
13615063,2025-12-05 00:00:00,,Organic
12651915,2025-01-06 00:00:00,,Organic
12890269,2025-04-08 00:00:00,crypto,Social Media
13466972,2025-10-14 00:00:00,,Paid Ads
13529841,2025-10-31 00:00:00,crypto,Paid Ads
12916866,2025-04-13 00:00:00,crypto,Paid Ads
13296700,2025-07-30 00:00:00,crypto,Organic
13519862,2025-10-28 00:00:00,,Organic
13472254,2025-10-15 00:00:00,crypto,Organic
12968714,2025-04-24 00:00:00,crypto,Organic
13306841,2025-08-03 00:00:00,,Referral
12651181,2025-01-05 00:00:00,,Organic
12964071,2025-04-23 00:00:00,,Organic
12925876,2025-04-15 00:00:00,,Paid Ads
12796441,2025-03-04 00:00:00,,Organic
13386308,2025-09-17 00:00:00,,Organic
12718122,2025-02-04 00:00:00,crypto,Organic
12921898,2025-04-14 00:00:00,gold,Referral
13047256,2025-05-14 00:00:00,,Organic
13062793,2025-05-18 00:00:00,,Organic
13171577,2025-06-17 00:00:00,,Organic
13345550,2025-08-24 00:00:00,,Organic
12724522,2025-02-06 00:00:00,,Organic
12835492,2025-03-22 00:00:00,,Organic
12655035,2025-01-07 00:00:00,,Referral
13006935,2025-05-04 00:00:00,,Paid Ads
12773862,2025-02-23 00:00:00,,Organic
13196400,2025-06-26 00:00:00,,Paid Ads
12791402,2025-03-03 00:00:00,,Organic
12752275,2025-02-17 00:00:00,,Organic
12832642,2025-03-21 00:00:00,,Paid Ads
13537465,2025-11-03 00:00:00,,Paid Ads
13381719,2025-09-15 00:00:00,,Organic
13168865,2025-06-17 00:00:00,crypto,Paid Ads
13272181,2025-07-22 00:00:00,,Organic
13656698,2025-12-26 00:00:00,,Organic
12910926,2025-04-12 00:00:00,,Paid Ads
12985568,2025-04-28 00:00:00,,Paid Ads
12819947,2025-03-15 00:00:00,,Organic
13136945,2025-06-07 00:00:00,,Paid Ads
13463302,2025-10-13 00:00:00,,Organic
13616185,2025-12-06 00:00:00,,Paid Ads
13330562,2025-08-15 00:00:00,,Paid Ads
13499994,2025-10-22 00:00:00,,Organic
13585796,2025-11-22 00:00:00,,Paid Ads
12735935,2025-02-10 00:00:00,,Organic
13023640,2025-05-09 00:00:00,,Organic
13548871,2025-11-07 00:00:00,,Organic
13119629,2025-06-02 00:00:00,,Paid Ads
12996892,2025-05-01 00:00:00,,Organic
12970136,2025-04-24 00:00:00,,Paid Ads
12884923,2025-04-07 00:00:00,,Organic
13311352,2025-08-05 00:00:00,,Paid Ads
13333510,2025-08-17 00:00:00,gss,Referral
13548209,2025-11-07 00:00:00,,Organic
13539925,2025-11-04 00:00:00,,Paid Ads
13515543,2025-10-27 00:00:00,,Paid Ads
12776742,2025-02-24 00:00:00,,Paid Ads
13222296,2025-07-06 00:00:00,,Paid Ads
12903417,2025-04-10 00:00:00,,Organic
12743591,2025-02-13 00:00:00,,Paid Ads
13100937,2025-05-28 00:00:00,,Paid Ads
13411305,2025-09-28 00:00:00,,Organic
12666929,2025-01-14 00:00:00,crypto,Organic
13313814,2025-08-06 00:00:00,,Organic
13136528,2025-06-07 00:00:00,crypto,Referral
13168242,2025-06-16 00:00:00,,Paid Ads
13626971,2025-12-11 00:00:00,,Paid Ads
12939728,2025-04-18 00:00:00,,Organic
13189338,2025-06-24 00:00:00,,Organic
12924673,2025-04-15 00:00:00,crypto,Referral
12941939,2025-04-19 00:00:00,gold,Paid Ads
13217287,2025-07-04 00:00:00,,Paid Ads
13316272,2025-08-08 00:00:00,,Paid Ads
13670503,2025-12-30 00:00:00,gss,Paid Ads
12669067,2025-01-15 00:00:00,,Paid Ads
13013893,2025-05-06 00:00:00,,Paid Ads
13012443,2025-05-06 00:00:00,,Paid Ads
13502245,2025-10-23 00:00:00,crypto,Paid Ads
12963055,2025-04-23 00:00:00,,Organic
13538776,2025-11-03 00:00:00,crypto,Paid Ads
12781981,2025-02-27 00:00:00,,Paid Ads
13042176,2025-05-13 00:00:00,,Paid Ads
13503506,2025-10-23 00:00:00,,Organic
13316857,2025-08-08 00:00:00,,Organic
13515104,2025-10-27 00:00:00,,Paid Ads
13090668,2025-05-26 00:00:00,,Paid Ads
13343618,2025-08-23 00:00:00,crypto,Referral
13102850,2025-05-29 00:00:00,,Organic
13410037,2025-09-28 00:00:00,,Paid Ads
13147106,2025-06-10 00:00:00,,Paid Ads
13054998,2025-05-16 00:00:00,crypto,Paid Ads
13017097,2025-05-07 00:00:00,gold,Organic
13175718,2025-06-19 00:00:00,,Organic
13007320,2025-05-04 00:00:00,,Organic
12861036,2025-04-01 00:00:00,crypto,Organic
12691543,2025-01-26 00:00:00,,B2B
13129750,2025-06-05 00:00:00,,Paid Ads
12793656,2025-03-03 00:00:00,,Paid Ads
13654613,2025-12-25 00:00:00,,Referral
13063536,2025-05-19 00:00:00,crypto,Organic
13655803,2025-12-25 00:00:00,,Organic
12794467,2025-03-04 00:00:00,,Paid Ads
13296843,2025-07-30 00:00:00,,Organic
12769653,2025-02-22 00:00:00,,Organic
13442273,2025-10-08 00:00:00,crypto,Paid Ads
13134108,2025-06-06 00:00:00,,Paid Ads
13575307,2025-11-17 00:00:00,gss,Investment Club
13427317,2025-10-04 00:00:00,,Organic
13010137,2025-05-05 00:00:00,,Paid Ads
13395797,2025-09-22 00:00:00,,Referral
13665521,2025-12-29 00:00:00,,Organic
13016410,2025-05-07 00:00:00,,Organic
13639732,2025-12-18 00:00:00,,Organic
13279405,2025-07-24 00:00:00,,Paid Ads
13338665,2025-08-20 00:00:00,crypto,Paid Ads
13579946,2025-11-19 00:00:00,,Paid Ads
12896854,2025-04-09 00:00:00,,Paid Ads
13340185,2025-08-21 00:00:00,,Organic
13138783,2025-06-07 00:00:00,,Paid Ads
13470967,2025-10-15 00:00:00,,Organic
12911432,2025-04-12 00:00:00,,Paid Ads
12945874,2025-04-20 00:00:00,crypto,Referral
13496286,2025-10-21 00:00:00,,Organic
12807583,2025-03-09 00:00:00,,Organic
13655639,2025-12-25 00:00:00,,Organic
13334612,2025-08-17 00:00:00,,Paid Ads
12972459,2025-04-25 00:00:00,,Paid Ads
13426472,2025-10-04 00:00:00,,Paid Ads
12991426,2025-04-30 00:00:00,crypto,Organic
12907929,2025-04-11 00:00:00,,Organic
12884604,2025-04-07 00:00:00,,Paid Ads
13628421,2025-12-12 00:00:00,,Organic
13366835,2025-09-05 00:00:00,,Organic
12739633,2025-02-12 00:00:00,,Paid Ads
13322117,2025-08-11 00:00:00,,Paid Ads
13610879,2025-12-03 00:00:00,crypto,Paid Ads
12661731,2025-01-11 00:00:00,crypto,Paid Ads
12930041,2025-04-16 00:00:00,,Paid Ads
13657278,2025-12-26 00:00:00,,Organic
13568974,2025-11-15 00:00:00,,Paid Ads
12687849,2025-01-24 00:00:00,gss,Organic
13657035,2025-12-26 00:00:00,,Organic
13215757,2025-07-04 00:00:00,,Paid Ads
12667764,2025-01-14 00:00:00,,Organic
13157012,2025-06-12 00:00:00,,Organic
13298604,2025-07-30 00:00:00,,Paid Ads
12808094,2025-03-10 00:00:00,,Organic
13570051,2025-11-15 00:00:00,crypto,Paid Ads
13557305,2025-11-10 00:00:00,crypto,Paid Ads
13661139,2025-12-27 00:00:00,,Paid Ads
13662149,2025-12-28 00:00:00,,Organic
13029436,2025-05-10 00:00:00,,Paid Ads
13207078,2025-06-30 00:00:00,,Organic
12866384,2025-04-03 00:00:00,,Paid Ads
13142877,2025-06-08 00:00:00,crypto,Organic
12803324,2025-03-07 00:00:00,crypto,Paid Ads
13006638,2025-05-04 00:00:00,,Organic
13456234,2025-10-11 00:00:00,crypto,Paid Ads
12969753,2025-04-24 00:00:00,,Paid Ads
13403864,2025-09-25 00:00:00,gss,Organic
12665333,2025-01-13 00:00:00,,Organic
12690877,2025-01-25 00:00:00,crypto,Paid Ads
12664304,2025-01-12 00:00:00,,Paid Ads
13369630,2025-09-07 00:00:00,,Paid Ads
13268636,2025-07-21 00:00:00,,Organic
13486780,2025-10-18 00:00:00,,Paid Ads
13123526,2025-06-03 00:00:00,,Organic
12847591,2025-03-27 00:00:00,,Paid Ads
13472214,2025-10-15 00:00:00,,Organic
13578721,2025-11-19 00:00:00,,Organic
13294371,2025-07-29 00:00:00,,Paid Ads
12855117,2025-03-30 00:00:00,,Others
13371040,2025-09-08 00:00:00,,Organic
13658914,2025-12-27 00:00:00,,Paid Ads
12871834,2025-04-04 00:00:00,gss,Organic
